id,dataset,text,oracle
11142,new_0,It adds the method that is used like this:,0
13356,new_0,"I'm then pulling the data using a dynamic pivot and trying to figure out how to sort by rows, then pivoted columns.",0
11078,new_0,Doesn't seem to do anything.,-1
10428,new_1,I have coded a bit but not getting where to add the details of students and how to pass student id.,-1
11349,new_1,I'm trying to create a sort of process matrix in excel.,0
10685,new_1,Now I see in Stack Driver logging some error logs from running instances of some old version.,-1
11354,new_1,How can i check the checkbox on first click?,0
11465,new_1,I'm working with API and I've started to use their webhooks.,0
12252,new_1,"I've tried multiple approaches like async/await, wrapping it all in promises and just coding in a wait process.",0
12740,new_1,"When I click on a cell, it should access the image in the corresponding index in the array and use that image to replace the white circle.",0
12866,new_1,"In this app, we manage session using spring-session and we use the Redis cluster to store the sessions.",0
13104,new_1,I suppose I need to create a query to check that car exist.,0
11412,new_1,"For example: When compiled with gcc (or clang for that matter) with (I'm using with these build-option, in order to simplify the example.",0
13238,new_1,Small percent differences in market swamps big percent differences in rating.,0
11895,new_1,I checked my LD_LIBRARY_PATH and found that different versions of CuDNN are installed via cudnnenv.,0
13882,new_1,Trying to build a cordova project with cocoapods in xcode 10 and everything works fine in debug mode.,1
12572,new_1,My class graph features a generic base class which is inherited by others.,0
13616,new_1,"If using Kotlin/Native for iOS, frontend situation even simpler.",1
11248,new_1,"The MATLAB Classification Learner App creates an SVM, which takes 4 MB memory so much?",0
11541,new_1,Actually the thing that I want to do eventually is upload a file from mobile phone to the device and getting response for success callback.,0
10964,new_1,"As the previous answer suggests, you should not use this.",-1
11303,new_1,"One such pattern I feel could be used to create this Singleton but qualifies as involving excessive boilerplate is the PImpl pattern, because it would require me doing something like this.",0
13581,new_1,It keeps the system from being caught in an infinite loop and crashing.,1
10689,new_1,You can see that neither option is pretty since you have to dynamically write SQL and then separately execute it.,-1
10349,new_1,"However when I try to run the app, I get the below error.",-1
11297,new_1,"I need to define a singleton class in C++ that is implemented separately across different platforms macOS, Windows, Linux.",0
10131,new_1,"I did some heavy research, but could not find a code to mimmic pbrush drawing method.",-1
13201,new_1,How can i avoid that my windows framerates get stuck to the bottleneck window?,0
10052,new_1,"What they are an why they happen, I am not sure.",-1
13839,new_1,"This also works, as long as I leave it as is.",1
12119,new_1,This will access the value in the function node.,0
13548,new_1,"In my experience, service layer tests which do not mock the repository layer are less brittle than those which do.",1
10314,new_1,"I have a calculation in range G12:42, which seems to be causing me some of the headache.",-1
12767,new_1,"I've been playing around with using es6 modules directly, without using Webpack, rollup, etc.",0
11433,new_1,"I also have two .csv files, one of which the different metro stations, a key for unorder_map and different other information and the other which contains the connections between the different stations (key of departure, key of the arrival, travel_time).",0
12604,new_1,I then fine tune with the quantized graph with the following.,0
10590,new_1,"I have tried changing the file and replacing it, I have googled it but didn't find the exact solution.",-1
12981,new_1,So in what way the first inline CSS style attribute affects the whole CSS layout in this webpage?,0
10614,new_1,"This query works however as apposed to updating an already existing row, it inserts a new one, with a new primary key, please can someone explain where I have gone wrong, or what I've missed out.",-1
13362,new_1,I think this might be what you are after.,0
13915,new_1,I've tried working with the variables and think I have gotten the loop to work.,1
11145,new_1,"In .NET Core there is no static anymore, because .NET Core has a built in Dependency Injection system that is used inside Core.",0
13158,new_1,I have a project with Hibernate and Java 8 with MariaDB.,0
12489,new_1,I've changed DB credentials to prevent older versions to make mess.,0
13160,new_1,After I used that field to send the file to S3 I want to delete its content (setting it to null) and then save the entity to the DB.,0
10566,new_1,"I get this error TypeError - super(type, obj) obj must be an instance or subtype.",-1
13735,new_1,"For those reading this question later, the accepted solution works in the case of gapless timeseries.",1
10826,new_1,"However, when I go to ""View Source"", this information is not there.",-1
13259,new_1,I have a question on how zookeeper handles write failures.,0
11083,new_1,"This is what I've tried that isn't working, I'd like to be able to scroll within the ""content"" div if the content inside it is longer then the height of the screen.",-1
13631,new_1,Instead I try to go with a more iterative approach that can be clearly reasoned about.,1
12096,new_1,"I have three tables: person, message and hasfriend.",0
10098,new_1,"Is wrong, the prevState argument comes from setState as a function, but not from the onPress event :)",-1
12475,new_1,You do not need to load the values of empty_space.,0
10782,new_1,Although I set up a new Snapshot 2 hours after my site is crashing again.,-1
11443,new_1,"Instead we ended up adding listeners for the mouseover and mouseout events on the OverlayView, then toggled the Google Map and page behavior based upon the mouse events:",0
13045,new_1,Now I am trying to push the small number of files(~20-30) of size ~40MB.,0
13656,new_1,The changes i did is showing in my local machine.,1
12336,new_1,"The authentication header received from the server was 'Negotiate,NTLM,Basic realm=""localhost""'.",0
11265,new_1,Try putting them inside the spans.,0
