id,dataset,text,oracle
12337,DatasetSenti4SDSO_test_5,I now have this extremely ugly solution. Anybody a better idea?,-1
12338,DatasetSenti4SDSO_test_5,excellent! it works. but could you please explain how this works? Does javascript take time to load? could a thread.sleep step done the same thing?,1
12339,DatasetSenti4SDSO_test_5,"In SQL Server 2008, how many clustered indexes there can be in one table?",0
12340,DatasetSenti4SDSO_test_5,:'( :'( :'( :'( :'( :'(,-1
12341,DatasetSenti4SDSO_test_5,"And windows 7? Is 3.5 SP1 preinstalled, or is it just 3.5 out of the box?",0
12342,DatasetSenti4SDSO_test_5,"if the mouse button is depressed, give him some xanax!",0
12343,DatasetSenti4SDSO_test_5,I bet it cannot be simpler than that:,0
12344,DatasetSenti4SDSO_test_5,+1 for this question - I have the same issue.,1
12345,DatasetSenti4SDSO_test_5,Very excited for my first post on SO! I would like to create an animation like in xcode I am not having much luck with what CABasicAnimation has to offer. Feels like I may need one of those fancy physics engines...(?) How would one properly begin do this? Thanks!,1
12346,DatasetSenti4SDSO_test_5,Link is down again.,-1
12347,DatasetSenti4SDSO_test_5,Is this ASP .NET or WinForms?,0
12348,DatasetSenti4SDSO_test_5,"Not really, you have to declare the functions somewhere visible to the caller. Header file is the most convenient way to do it, because it provides an interface. A possible approach is to merge those headers into one .h file, so you provide a single and complete interface with your library. The only other approach I can think about is declaring the functions in the files where you call them, but this is much more devastating and error prone then including a header file.",0
12349,DatasetSenti4SDSO_test_5,"I am trying to make my javascript change when the window resizes, but cannot seem to get it to work. The only difference I would like is for the offset().top to change from -90 to -60 as the window becomes smaller than 768px. This is what I have so far: Any advice would be really great! Thank you",1
12350,DatasetSenti4SDSO_test_5,"excellent bonus tip re lcd! I didn't know that existed, but will be very useful.",1
12351,DatasetSenti4SDSO_test_5,"This is an internal error *in the Python C code*. Something more heinous is going on here, I don't think this is an error in your Python code.",-1
12352,DatasetSenti4SDSO_test_5,"I have imported video FLV Player(with no skin) in layer(flv1) The flv Player instance name is ""myflvplayer1"" Actions: Frame 1 Till frame 142 there's animation playing, after that: (so here video start to play in full screen) Now when this video finishes I want it to Jump to frame label ""main"" Where I have put many navigation buttons (My main menu page) So any help will be very great.! This is DVD based presentation, so everything is being loaded Local.",1
12353,DatasetSenti4SDSO_test_5,"Also, is there any tutorials you would suggest for me to downgrade the .NET Framework for an already built project? That would be really great :)",1
12354,DatasetSenti4SDSO_test_5,I'm trying to put together Handlebars + Masonry + Infinite Scroll. I successfully implemented Handlebars & Masonry but have no idea how to use Infinite scroll. My json is . Any kind of examples/help will be really awesome!,1
12355,DatasetSenti4SDSO_test_5,I just wanted to know the concept of database pooling.How it is achieved.,0
12356,DatasetSenti4SDSO_test_5,You could use my AnyMarkup decorator:,0
12357,DatasetSenti4SDSO_test_5,"I am running VS 2012. Working on a project that is stored on a mapped network drive. Whenever I go to close the solution it takes several minutes (5-7) for Visual Studio to close. It does eventually close, but very painful waiting for it to finish. Anyone have any suggestions on how to fix?",-1
12358,DatasetSenti4SDSO_test_5,Excellent answer! Bonus marks for humour!,1
12359,DatasetSenti4SDSO_test_5,How can i embed a mobile number with the external link using objective c.,0
12360,DatasetSenti4SDSO_test_5,Official guide says: Tomcat deployment is trivial and requires copying the WAR file into the TOMCAT_HOME/webapps folder and restarting the container. But this is really painful :-( Does there any way to deploy app without restarting Tomcat ?,-1
12361,DatasetSenti4SDSO_test_5,Here is the working solution.. Tested in Chrome/FireFox/Safari.. Split the setter into a separate method. Working grrrrreat! Enjoy... Controller: View:,1
12362,DatasetSenti4SDSO_test_5,where do we need to copy the msvsmon.exe file onto the server?,0
12363,DatasetSenti4SDSO_test_5,It is really painfull to get all code form TFS whenever you make a build using NANT. Is there any settings in ccnet.config which will only take the files which are changed form last time which can speed up the process.,-1
12364,DatasetSenti4SDSO_test_5,This answer is not optimal because I have no clue which Konrad you are referring to.,-1
12365,DatasetSenti4SDSO_test_5,not cross platform,0
12366,DatasetSenti4SDSO_test_5,"I have two classes, a GUI and a Customer class. The GUI builds the frame and button, and the Customer class gets the info from a database server. I have the ActionPerformed in the Customer class, but it doesn't appear to be noticing when I click the button. Any help is extremely appreciated! GUI Class: Customer Class:",1
12367,DatasetSenti4SDSO_test_5,What version of the framework are you using?,0
12368,DatasetSenti4SDSO_test_5,"This would be easiest with a - no need to be scared, it's just a box!",1
12369,DatasetSenti4SDSO_test_5,"I'm running socket.io/node.js on my EC2 auto-scaling array of servers. As soon as I have more than 1 server, there is the obvious problem where the socket.io connections need to be shared between the servers. This is where you'd normally use the redis store plugin that comes with socket.io. Unfortunately, I use MongoDB (not redis), and the cost of adding another database to my stack would be prohibitively high. I tried using the module, but it absolutely killed my servers (huge CPU usage). Is there any other way to share the socket.io session between EC2 servers?",0
12370,DatasetSenti4SDSO_test_5,Is this seriously the only way to modify the default template? This seems absolutely terrible.,-1
12371,DatasetSenti4SDSO_test_5,I'm using vncviewer and everytime I try to change the resoultion the window closes.,0
12372,DatasetSenti4SDSO_test_5,And `NaN ==== NaN` will make you even angrier (syntax errors always do!),0
12373,DatasetSenti4SDSO_test_5,I had the same problem and I ended up doing this: The idea is that I can use heredoc without extremely ugly array formatting.,0
12374,DatasetSenti4SDSO_test_5,Boost is also not C.,0
12375,DatasetSenti4SDSO_test_5,I have a lot of classes and this is a lot of work to do the XML mappings.,0
12376,DatasetSenti4SDSO_test_5,"Wow, great ! Thanks a lot !",1
12377,DatasetSenti4SDSO_test_5,very awesome! You just saved me a boatload of time.,1
12378,DatasetSenti4SDSO_test_5,This is the table: What I have to change in the model? Will ko3 ORM work?,0
12379,DatasetSenti4SDSO_test_5,Do you mean the connection is kept open between post-backs?,0
12380,DatasetSenti4SDSO_test_5,"Okay, so given the overwhelmingly negative response, does anybody think db image storage is _ever_ justified?",-1
12381,DatasetSenti4SDSO_test_5,I have seen a lot of examples of Ruby classes that utilize the method of and I am not sure what the advantage of using it would be. Example: Any insight would be extremely helpful! Thanks!,1
12382,DatasetSenti4SDSO_test_5,"Wow, excellent thanks for going to the effort to measure the performance! +1",1
12383,DatasetSenti4SDSO_test_5,Excellent! Thanks very much. Don't understand why I did not try to find it myself. Thanks again.,1
12384,DatasetSenti4SDSO_test_5,No worries found it! I clicked on the little button on the top right of this,1
12385,DatasetSenti4SDSO_test_5,What about:,0
12386,DatasetSenti4SDSO_test_5,Figured this one out myself see answer below,0
12387,DatasetSenti4SDSO_test_5,"Im maintaining a site where I need to 'click' a link with javascript. The href is inline javascript, not a url so I cant just navigate to that url instead. Im expect this is bad practice (the rest of the site is terrible!) but I need to make the link 'clicked' with javascript. Im using jQuery. I know this question has been asked before but it seems normally people are trying to follow the link, which I am not.",-1
12388,DatasetSenti4SDSO_test_5,"I try to export ant buildfile , then i run the build.xml. Then what next?",0
12389,DatasetSenti4SDSO_test_5,"In Computer graphics, what's the difference between material and texture?",0
12390,DatasetSenti4SDSO_test_5,I have a complex site that incorporates alot of javascript and it is getting absolutely KILLED by IE7. How would I go about serving this code: HTML JS In such a way that IE7 never gets the and therefore never hides ?,-1
